날짜,제목,언론사,URL
2025.05.07 06:31,"조선이냐, 방산이냐…올해 시총 증가율 1위 업종은 [줍줍리포트]",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482052&office_id=011&code=000270&page=4&sm=
2025.05.07 06:03,"제네시스, 고성능·하이브리드 신차로 시장 공략",세계일보,https://finance.naver.com/item/news_read.naver?article_id=0004033329&office_id=022&code=000270&page=4&sm=
2025.05.07 06:00,"""5년 몰면 최대 387만원 절약""…기아 스포티지 LPG 타보니 [시승...",머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190139&office_id=008&code=000270&page=4&sm=
2025.05.07 05:00,불황 시달리는 韓 석유화학…독일·일본은 기업 체질 확 바꿨다,중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003439070&office_id=025&code=000270&page=4&sm=
2025.05.07 05:00,"액티언·토레스 연이은 흥행 실패…KGM, 내수 점유율 4위로 추락",머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190115&office_id=008&code=000270&page=4&sm=
2025.05.07 03:05,새차 안사고 중고차도 빌린다… 가격 경쟁력에 렌터카 편의 더해,동아일보,https://finance.naver.com/item/news_read.naver?article_id=0003633220&office_id=020&code=000270&page=4&sm=
2025.05.07 01:49,K중고차 고속 질주… 中企 수출액 6년새 3배로,조선일보,https://finance.naver.com/item/news_read.naver?article_id=0003903604&office_id=023&code=000270&page=4&sm=
2025.05.07 00:01,"문 열 기미 보이는 러시아 시장…국내 기업들, 재진출 고심",중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003439009&office_id=025&code=000270&page=5&sm=
2025.05.06 21:12,"기아 전기차, 유럽 1분기 ‘최다 판매’…판매비중 20% 돌파",경향신문,https://finance.naver.com/item/news_read.naver?article_id=0003367782&office_id=032&code=000270&page=5&sm=
2025.05.06 18:21,현대차·기아와 바다 건넌 부품사 690곳…벤츠·BMW도 고객사,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128113&office_id=015&code=000270&page=5&sm=
2025.05.06 18:18,"""美관세전쟁, 격차 벌릴 기회... 中OEM 등 완성차 수주 박차""",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005345552&office_id=014&code=000270&page=5&sm=
2025.05.06 17:52,"이문용 ""해외 동반진출이 최고의 선택…27년 동안 매출 50배 뛰었다""",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128074&office_id=015&code=000270&page=5&sm=
2025.05.06 17:11,중국 ‘자동차 굴기’ 유감없이 보여준 세계 최대 모터쇼,부산일보,https://finance.naver.com/item/news_read.naver?article_id=0001324408&office_id=082&code=000270&page=5&sm=
2025.05.06 17:08,우크라 전쟁 끝나나...러시아 다시 보는 韓기업...“리스크 여전” 우...,중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438956&office_id=025&code=000270&page=5&sm=
2025.05.06 15:45,"현대자동차그룹, '온라인 내비' 실시간 업데이트로 빠른 길 안내",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127988&office_id=015&code=000270&page=5&sm=
2025.05.06 15:34,車관세 완화됐지만…'수출 위축' 후폭풍 온다,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190028&office_id=008&code=000270&page=5&sm=
2025.05.06 15:16,고금리·경기침체에 중고차 렌탈 인기,동아일보,https://finance.naver.com/item/news_read.naver?article_id=0003633104&office_id=020&code=000270&page=5&sm=
2025.05.06 14:40,`20년` 맞은 현대차 美 앨라배마 공장…트럼프 2.0 핵심거점 부상,디지털타임스,https://finance.naver.com/item/news_read.naver?article_id=0002952603&office_id=029&code=000270&page=6&sm=
2025.05.06 10:05,캐즘 극복 돌파구 찾는 완성차업체…너도 나도 EREV 선택,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189918&office_id=008&code=000270&page=6&sm=
2025.05.06 07:01,美GM 수출 캐딜락은 '무관세' 타고 질주하는데…,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481757&office_id=011&code=000270&page=6&sm=
2025.05.06 00:25,"[Biz & Now] 기아 타스만, 3주만에 1000대 판매",중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438847&office_id=025&code=000270&page=6&sm=
2025.05.05 22:50,"현대차, 팰리세이드 신모델로 ‘톱5’ 진입…기아 RV 시장 독주",디지털데일리,https://finance.naver.com/item/news_read.naver?article_id=0002195911&office_id=138&code=000270&page=6&sm=
2025.05.05 20:52,준대형 그랜저·중형 쏘나타·준중형 아반떼…SUV는 쏘렌토 ‘잘 달린.....,경향신문,https://finance.naver.com/item/news_read.naver?article_id=0003367614&office_id=032&code=000270&page=6&sm=
2025.05.05 17:55,'중고차 금융'에 캐피털 이어 카드·인뱅 참전,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127711&office_id=015&code=000270&page=6&sm=
2025.05.05 15:26,"'관세 완화' 자동차株 주목...""현대·기아 미국 내 생산으로 대응 기...",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005345196&office_id=014&code=000270&page=6&sm=
2025.05.05 11:45,Korean companies search for solutions a...,코리아중앙데일리,https://finance.naver.com/item/news_read.naver?article_id=0000069550&office_id=640&code=000270&page=6&sm=
2025.05.05 09:00,"미국, 자동차 부품에도 25% 관세... ""배터리, 타이어 등 300여...",한국일보,https://finance.naver.com/item/news_read.naver?article_id=0000863078&office_id=469&code=000270&page=7&sm=
2025.05.05 07:31,"기아 EV4 인기의 숨은 조력자 ‘K-열관리’, 전기차 대중화 시대 이...",헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002466855&office_id=016&code=000270&page=7&sm=
2025.05.05 07:26,시총 증가율 상위권 '싹쓸이'...하반기 '살까 말까',한국경제TV,https://finance.naver.com/item/news_read.naver?article_id=0001208170&office_id=215&code=000270&page=7&sm=
2025.05.05 06:01,"5월 '자동차 할인' 쏟아진다… ""인기 모델 대거 포함""",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952680&office_id=119&code=000270&page=7&sm=
2025.05.05 06:00,[중고차 지각변동]①대기업 빗장 해제…신뢰 향상 vs 가격 상승,뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008231191&office_id=421&code=000270&page=7&sm=
2025.05.05 05:00,놀이공원 통째 빌렸다…어린이날 엄마·아빠 회사 가는 아이들,중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438708&office_id=025&code=000270&page=7&sm=
2025.05.05 03:02,"완성차 중견 ‘삼총사’, 국내판매 年10만대도 흔들",동아일보,https://finance.naver.com/item/news_read.naver?article_id=0003632889&office_id=020&code=000270&page=7&sm=
2025.05.04 22:54,4월 美 車수출 감소에도 현대차·기아 ‘역대급’ 판매량 기록한 이유.....,세계일보,https://finance.naver.com/item/news_read.naver?article_id=0004032926&office_id=022&code=000270&page=7&sm=
2025.05.04 20:46,현대차그룹과 수입차 틈에 허덕이는 ‘국내 중견 3사’,경향신문,https://finance.naver.com/item/news_read.naver?article_id=0003367438&office_id=032&code=000270&page=7&sm=
2025.05.04 18:06,"자동차 부품 관세 발효 파장…미국차 ‘안도’, 한국차 현지화 ‘발등.....",한겨레,https://finance.naver.com/item/news_read.naver?article_id=0002744209&office_id=028&code=000270&page=7&sm=
2025.05.04 15:06,고심 깊어지는 완성차 중견 3사...국내 판매 10만대도 흔들린다,중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438596&office_id=025&code=000270&page=8&sm=
2025.05.04 14:02,"EV3, 네덜란드서 질주…기아 브랜드 점유율 1위",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481541&office_id=011&code=000270&page=8&sm=
2025.05.04 14:00,세단 전성시대 다시 오나…신차 줄줄이 '출격',뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013222525&office_id=003&code=000270&page=8&sm=
