날짜,제목,언론사,URL
2025.05.03 08:00,"'건설현장도 AI·로봇 없인 안 돼요""…이제는 선택 아닌 필수",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013221349&office_id=003&code=005490&page=8&sm=
2025.05.03 06:02,그린워싱 제재 본격화…“규제보다 예방이 중요”,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127239&office_id=015&code=005490&page=8&sm=
2025.05.03 06:01,"현대차, 美 투자 '31조'…공급망까지 ‘탈탄소 드라이브’",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127220&office_id=015&code=005490&page=8&sm=
2025.05.03 00:01,핵심 입지에 희소성까지…수도권 정비사업 아파트에 몰린다,더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387221&office_id=629&code=005490&page=8&sm=
2025.05.02 16:38,1조원대 용산 정비창…HDC현산·포스코이앤씨 '조건 전쟁' (종합),뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008228951&office_id=421&code=005490&page=8&sm=
2025.05.02 16:34,"HDC현대산업개발 ""용산정비창에 사업금리 CD+0.1%로""",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005344858&office_id=014&code=005490&page=9&sm=
2025.05.02 16:19,"""딸 등하원 맞춰 출퇴근 조정해요”...유연근무제 가속하는 대기업",중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438409&office_id=025&code=005490&page=9&sm=
2025.05.02 16:10,"용산정비창 금리 전쟁…HDC현산, 'CD+0.1%' 금리 제안",SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000438653&office_id=374&code=005490&page=9&sm=
2025.05.02 16:09,"""영업 못해 생계 막막""…광명 붕괴현장 주변 상인들 고통 호소",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015366750&office_id=001&code=005490&page=9&sm=
2025.05.02 13:51,"""유동성 위기 속에도""… 롯데, 1년 만에 재계 5위 복귀",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001074767&office_id=417&code=005490&page=9&sm=
2025.05.02 11:27,"조선·방산 ‘호조’ 한화, 계열사 급증",헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002466308&office_id=016&code=005490&page=9&sm=
2025.05.02 11:27,대형변압기 수출 1兆 돌파…올해도 벌써 4000억,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002466309&office_id=016&code=005490&page=9&sm=
2025.05.02 10:52,멈출 줄 모르는 분양가 상승… `더샵 당리센트리체` 막차 타볼까,디지털타임스,https://finance.naver.com/item/news_read.naver?article_id=0002952277&office_id=029&code=005490&page=9&sm=
2025.05.02 10:32,주주환원 촉진하는 배당소득 분리과세...배당株 훈풍,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005344636&office_id=014&code=005490&page=9&sm=
