날짜,제목,언론사,URL
2025.05.07 10:07,"코스피, 소폭 상승 출발…FOMC·트럼프 관세 변수에 상단 제한",이코노미스트,https://finance.naver.com/item/news_read.naver?article_id=0000077501&office_id=243&code=329180&page=4&sm=
2025.05.07 10:01,"韓·美 조선 협력 본격화… 한화·HD현대, 美 조선소 확보 속도",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001074959&office_id=366&code=329180&page=4&sm=
2025.05.07 09:50,"코스피, 미중 무역협상 진행 소식에 상승 출발…환율은 1380원 개장",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387607&office_id=629&code=329180&page=4&sm=
2025.05.07 09:45,[서울데이터랩]개장 직후 인기 검색 종목 20選,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003539272&office_id=081&code=329180&page=4&sm=
2025.05.07 09:44,"코스피, '미중 협상 개시' 소식에 상승 출발[개장시황]",뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008234103&office_id=421&code=329180&page=4&sm=
2025.05.07 09:42,[이 시각 시황] 올해 日 항공 노선 승객 900만명 '역대 최대',SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000438993&office_id=374&code=329180&page=4&sm=
2025.05.07 09:30,"코스피, 2560선 강보합권 등락…환율 6개월만에 1380원선 [영상]",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128272&office_id=015&code=329180&page=4&sm=
2025.05.07 09:21,"코스피, 미중 무역협상·FOMC 대기…정치주 `나홀로` 강세 지속",디지털타임스,https://finance.naver.com/item/news_read.naver?article_id=0002952721&office_id=029&code=329180&page=4&sm=
2025.05.07 09:20,연휴 끝나고 기지개 켠 코스피…항공·조선·방산 테마 '활짝',머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190206&office_id=008&code=329180&page=4&sm=
2025.05.07 09:16,"연휴 끝난 코스피, 미중 무역협상 기대감에 2570선 출발",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001074940&office_id=366&code=329180&page=5&sm=
2025.05.07 09:01,수출 최전선 지키는 ‘HMM 펄호’ 직접 타보니…해양대국의 꿈·2045...,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002467290&office_id=016&code=329180&page=5&sm=
2025.05.07 09:00,[르포]'바다 위 거대한 친환경 요새' HMM 펄호 직접 올라보니,비즈워치,https://finance.naver.com/item/news_read.naver?article_id=0000035897&office_id=648&code=329180&page=5&sm=
2025.05.07 07:01,"美, 함정 이어 군용기 MRO도 韓 위탁 검토…관세협상 새 돌파구 되나...",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482062&office_id=011&code=329180&page=5&sm=
2025.05.07 06:45,"원전 수출 서명식 앞두고 날벼락…체코법원, 한수원 계약 제동",SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000438944&office_id=374&code=329180&page=5&sm=
2025.05.07 05:01,"""기대 이상인데?""…실적발표 상장사 절반 이상은 '어닝 서프라이즈' [...",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482026&office_id=011&code=329180&page=5&sm=
